VNUM	LOCALE_NAME
16574	Cadena de turmalina+4
16575	Cadena de turmalina+5
16576	Cadena de turmalina+6
16577	Cadena de turmalina+7
16578	Cadena de turmalina+8
16579	Cadena de turmalina+9
17000	Pendientes de Madera +0
17001	Pendientes de Madera +1
17002	Pendientes de Madera +2
17003	Pendientes de Madera +3
17004	Pendientes de Madera +4
17005	Pendientes de Madera +5
17006	Pendientes de Madera +6
17007	Pendientes de Madera +7
17008	Pendientes de Madera +8
17009	Pendientes de Madera +9
17020	Pendientes de Cobre +0
17021	Pendientes de Cobre +1
17022	Pendientes de Cobre +2
17023	Pendientes de Cobre +3
17024	Pendientes de Cobre +4
17025	Pendientes de Cobre +5
17026	Pendientes de Cobre +6
17027	Pendientes de Cobre +7
17028	Pendientes de Cobre +8
17029	Pendientes de Cobre +9
17040	Pendientes de Plata +0
17041	Pendientes de Plata +1
17042	Pendientes de Plata +2
17043	Pendientes de Plata +3
17044	Pendientes de Plata +4
17045	Pendientes de Plata +5
17046	Pendientes de Plata +6
17047	Pendientes de Plata +7
17048	Pendientes de Plata +8
17049	Pendientes de Plata +9
17060	Pendientes de Oro +0
17061	Pendientes de Oro +1
17062	Pendientes de Oro +2
17063	Pendientes de Oro +3
17064	Pendientes de Oro +4
17065	Pendientes de Oro +5
17066	Pendientes de Oro +6
17067	Pendientes de Oro +7
17068	Pendientes de Oro +8
17069	Pendientes de Oro +9
17080	Pendientes de Jade +0
17081	Pendientes de Jade +1
17082	Pendientes de Jade +2
17083	Pendientes de Jade +3
17084	Pendientes de Jade +4
17085	Pendientes de Jade +5
17086	Pendientes de Jade +6
17087	Pendientes de Jade +7
17088	Pendientes de Jade +8
17089	Pendientes de Jade +9
17100	Pendientes de Ébano +0
17101	Pendientes de Ébano +1
17102	Pendientes de Ébano +2
17103	Pendientes de Ébano +3
17104	Pendientes de Ébano +4
17105	Pendientes de Ébano +5
17106	Pendientes de Ébano +6
17107	Pendientes de Ébano +7
17108	Pendientes de Ébano +8
17109	Pendientes de Ébano +9
17120	Pendientes de Perlas +0
17121	Pendientes de Perlas +1
17122	Pendientes de Perlas +2
17123	Pendientes de Perlas +3
17124	Pendientes de Perlas +4
17125	Pendientes de Perlas +5
17126	Pendientes de Perlas +6
17127	Pendientes de Perlas +7
17128	Pendientes de Perlas +8
17129	Pendientes de Perlas +9
17140	Pendientes Oro Blanco +0
17141	Pendientes Oro Blanco +1
17142	Pendientes Oro Blanco +2
17143	Pendientes Oro Blanco +3
17144	Pendientes Oro Blanco +4
17145	Pendientes Oro Blanco +5
17146	Pendientes Oro Blanco +6
17147	Pendientes Oro Blanco +7
17148	Pendientes Oro Blanco +8
17149	Pendientes Oro Blanco +9
17160	Pendientes de Cristal +0
17161	Pendientes de Cristal +1
17162	Pendientes de Cristal +2
17163	Pendientes de Cristal +3
17164	Pendientes de Cristal +4
17165	Pendientes de Cristal +5
17166	Pendientes de Cristal +6
17167	Pendientes de Cristal +7
17168	Pendientes de Cristal +8
17169	Pendientes de Cristal +9
17180	Pendientes de Amatista+0
17181	Pendientes de Amatista+1
17182	Pendientes de Amatista+2
17183	Pendientes de Amatista+3
17184	Pendientes de Amatista+4
17185	Pendientes de Amatista+5
17186	Pendientes de Amatista+6
17187	Pendientes de Amatista+7
17188	Pendientes de Amatista+8
17189	Pendientes de Amatista+9
17200	Pendientes Lagr.Cielo +0
17201	Pendientes Lagr.Cielo +1
17202	Pendientes Lagr.Cielo +2
17203	Pendientes Lagr.Cielo +3
17204	Pendientes Lagr.Cielo +4
17205	Pendientes Lagr.Cielo +5
17206	Pendientes Lagr.Cielo +6
17207	Pendientes Lagr.Cielo +7
17208	Pendientes Lagr.Cielo +8
17209	Pendientes Lagr.Cielo +9
17220	Pendientes Cr. del Al.+0
17221	Pendientes Cr. del Al.+1
17222	Pendientes Cr. del Al.+2
17223	Pendientes Cr. del Al.+3
17224	Pendientes Cr. del Al.+4
17225	Pendientes Cr. del Al.+5
17226	Pendientes Cr. del Al.+6
17227	Pendientes Cr. del Al.+7
17228	Pendientes Cr. del Al.+8
17229	Pendientes Cr. del Al.+9
17500	Pendientes de rubí+0
17501	Pendientes de rubí+1
17502	Pendientes de rubí+2
17503	Pendientes de rubí+3
17504	Pendientes de rubí+4
17505	Pendientes de rubí+5
17506	Pendientes de rubí+6
17507	Pendientes de rubí+7
17508	Pendientes de rubí+8
17509	Pendientes de rubí+9
17520	Pendientes de granate+0
17521	Pendientes de granate+1
17522	Pendientes de granate+2
17523	Pendientes de granate+3
17524	Pendientes de granate+4
17525	Pendientes de granate+5
17526	Pendientes de granate+6
17527	Pendientes de granate+7
17528	Pendientes de granate+8
17529	Pendientes de granate+9
17540	Pendient. de esmeralda+0
17541	Pendient. de esmeralda+1
17542	Pendient. de esmeralda+2
17543	Pendient. de esmeralda+3
17544	Pendient. de esmeralda+4
17545	Pendient. de esmeralda+5
17546	Pendient. de esmeralda+6
17547	Pendient. de esmeralda+7
17548	Pendient. de esmeralda+8
17549	Pendient. de esmeralda+9
17560	Pendientes de zafiro+0
17561	Pendientes de zafiro+1
17562	Pendientes de zafiro+2
17563	Pendientes de zafiro+3
17564	Pendientes de zafiro+4
17565	Pendientes de zafiro+5
17566	Pendientes de zafiro+6
17567	Pendientes de zafiro+7
17568	Pendientes de zafiro+8
17569	Pendientes de zafiro+9
18000	Cinto de lino +0
18001	Cinto de lino +1
18002	Cinto de lino +2
18003	Cinto de lino +3
18004	Cinto de lino +4
18005	Cinto de lino +5
18006	Cinto de lino +6
18007	Cinto de lino +7
18008	Cinto de lino +8
18009	Cinto de lino +9
18010	Cinto de cuero +0
18011	Cinto de cuero +1
18012	Cinto de cuero +2
18013	Cinto de cuero +3
18014	Cinto de cuero +4
18015	Cinto de cuero +5
18016	Cinto de cuero +6
18017	Cinto de cuero +7
18018	Cinto de cuero +8
18019	Cinto de cuero +9
18020	Cinto elegante +0
18021	Cinto elegante +1
18022	Cinto elegante +2
18023	Cinto elegante +3
18024	Cinto elegante +4
18025	Cinto elegante +5
18026	Cinto elegante +6
18027	Cinto elegante +7
18028	Cinto elegante +8
18029	Cinto elegante +9
18030	Cinto de sabiduría +0
18031	Cinto de sabiduría +1
18032	Cinto de sabiduría +2
18033	Cinto de sabiduría +3
18034	Cinto de sabiduría +4
18035	Cinto de sabiduría +5
18036	Cinto de sabiduría +6
18037	Cinto de sabiduría +7
18038	Cinto de sabiduría +8
18039	Cinto de sabiduría +9
18040	Cinto real +0
18041	Cinto real +1
18042	Cinto real +2
18043	Cinto real +3
18044	Cinto real +4
18045	Cinto real +5
18046	Cinto real +6
18047	Cinto real +7
18048	Cinto real +8
18049	Cinto real +9
18050	Cinto sombrío +0
18051	Cinto sombrío +1
18052	Cinto sombrío +2
18053	Cinto sombrío +3
18054	Cinto sombrío +4
18055	Cinto sombrío +5
18056	Cinto sombrío +6
18057	Cinto sombrío +7
18058	Cinto sombrío +8
18059	Cinto sombrío +9
18060	Cinto rúnico +0
18061	Cinto rúnico +1
18062	Cinto rúnico +2
18063	Cinto rúnico +3
18064	Cinto rúnico +4
18065	Cinto rúnico +5
18066	Cinto rúnico +6
18067	Cinto rúnico +7
18068	Cinto rúnico +8
18069	Cinto rúnico +9
18070	Cinto de la Osa Mayor +0
18071	Cinto de la Osa Mayor +1
18072	Cinto de la Osa Mayor +2
18073	Cinto de la Osa Mayor +3
18074	Cinto de la Osa Mayor +4
18075	Cinto de la Osa Mayor +5
18076	Cinto de la Osa Mayor +6
18077	Cinto de la Osa Mayor +7
18078	Cinto de la Osa Mayor +8
18079	Cinto de la Osa Mayor +9
18080	Cinto de almas+0
18081	Cinto de almas+1
18082	Cinto de almas+2
18083	Cinto de almas+3
18084	Cinto de almas+4
18085	Cinto de almas+5
18086	Cinto de almas+6
18087	Cinto de almas+7
18088	Cinto de almas+8
18089	Cinto de almas+9
18090	Cinturón de turmalina+0
18091	Cinturón de turmalina+1
18092	Cinturón de turmalina+2
18093	Cinturón de turmalina+3
18094	Cinturón de turmalina+4
18095	Cinturón de turmalina+5
18096	Cinturón de turmalina+6
18097	Cinturón de turmalina+7
18098	Cinturón de turmalina+8
18099	Cinturón de turmalina+9
18900	Piedra roja en llamas
20000	Arm. cuerno diabólico+0
20001	Arm. cuerno diabólico+1
20002	Arm. cuerno diabólico+2
20003	Arm. cuerno diabólico+3
20004	Arm. cuerno diabólico+4
20005	Arm. cuerno diabólico+5
20006	Arm. cuerno diabólico+6
20007	Arm. cuerno diabólico+7
20008	Arm. cuerno diabólico+8
20009	Arm. cuerno diabólico+9
20250	Traje jinete de dragón+0
20251	Traje jinete de dragón+1
20252	Traje jinete de dragón+2
20253	Traje jinete de dragón+3
20254	Traje jinete de dragón+4
20255	Traje jinete de dragón+5
20256	Traje jinete de dragón+6
20257	Traje jinete de dragón+7
20258	Traje jinete de dragón+8
20259	Traje jinete de dragón+9
20500	Arm. placas de huesos+0
20501	Arm. placas de huesos+1
20502	Arm. placas de huesos+2
20503	Arm. placas de huesos+3
20504	Arm. placas de huesos+4
20505	Arm. placas de huesos+5
20506	Arm. placas de huesos+6
20507	Arm. placas de huesos+7
20508	Arm. placas de huesos+8
20509	Arm. placas de huesos+9
20750	Ropaje dorado+0
20751	Ropaje dorado+1
20752	Ropaje dorado+2
20753	Ropaje dorado+3
20754	Ropaje dorado+4
20755	Ropaje dorado+5
20756	Ropaje dorado+6
20757	Ropaje dorado+7
20758	Ropaje dorado+8
20759	Ropaje dorado+9
20760	Armadura aurora+0
20761	Armadura aurora+1
20762	Armadura aurora+2
20763	Armadura aurora+3
20764	Armadura aurora+4
20765	Armadura aurora+5
20766	Armadura aurora+6
20767	Armadura aurora+7
20768	Armadura aurora+8
20769	Armadura aurora+9
20770	Traje de emboscada+0
20771	Traje de emboscada+1
20772	Traje de emboscada+2
20773	Traje de emboscada+3
20774	Traje de emboscada+4
20775	Traje de emboscada+5
20776	Traje de emboscada+6
20777	Traje de emboscada+7
20778	Traje de emboscada+8
20779	Traje de emboscada+9
20780	Armad. garra de diablo+0
20781	Armad. garra de diablo+1
20782	Armad. garra de diablo+2
20783	Armad. garra de diablo+3
20784	Armad. garra de diablo+4
20785	Armad. garra de diablo+5
20786	Armad. garra de diablo+6
20787	Armad. garra de diablo+7
20788	Armad. garra de diablo+8
20789	Armad. garra de diablo+9
20790	Ropaje de la fe+0
20791	Ropaje de la fe+1
20792	Ropaje de la fe+2
20793	Ropaje de la fe+3
20794	Ropaje de la fe+4
20795	Ropaje de la fe+5
20796	Ropaje de la fe+6
20797	Ropaje de la fe+7
20798	Ropaje de la fe+8
20799	Ropaje de la fe+9
20800	Armad. guerrero sombra+0
20801	Armad. guerrero sombra+1
20802	Armad. guerrero sombra+2
20803	Armad. guerrero sombra+3
20804	Armad. guerrero sombra+4
20805	Armad. guerrero sombra+5
20806	Armad. guerrero sombra+6
20807	Armad. guerrero sombra+7
20808	Armad. guerrero sombra+8
20809	Armad. guerrero sombra+9
20810	Armadura magmática+0
20811	Armadura magmática+1
20812	Armadura magmática+2
20813	Armadura magmática+3
20814	Armadura magmática+4
20815	Armadura magmática+5
20816	Armadura magmática+6
20817	Armadura magmática+7
20818	Armadura magmática+8
20819	Armadura magmática+9
20820	Traje luna sangrienta+0
20821	Traje luna sangrienta+1
20822	Traje luna sangrienta+2
20823	Traje luna sangrienta+3
20824	Traje luna sangrienta+4
20825	Traje luna sangrienta+5
20826	Traje luna sangrienta+6
20827	Traje luna sangrienta+7
20828	Traje luna sangrienta+8
20829	Traje luna sangrienta+9
20830	Armad. jinete infernal+0
20831	Armad. jinete infernal+1
20832	Armad. jinete infernal+2
20833	Armad. jinete infernal+3
20834	Armad. jinete infernal+4
20835	Armad. jinete infernal+5
20836	Armad. jinete infernal+6
20837	Armad. jinete infernal+7
20838	Armad. jinete infernal+8
20839	Armad. jinete infernal+9
20840	Ropaje del fuego+0
20841	Ropaje del fuego+1
20842	Ropaje del fuego+2
20843	Ropaje del fuego+3
20844	Ropaje del fuego+4
20845	Ropaje del fuego+5
20846	Ropaje del fuego+6
20847	Ropaje del fuego+7
20848	Ropaje del fuego+8
20849	Ropaje del fuego+9
20850	Armadura placas ágata+0
20851	Armadura placas ágata+1
20852	Armadura placas ágata+2
20853	Armadura placas ágata+3
20854	Armadura placas ágata+4
20855	Armadura placas ágata+5
20856	Armadura placas ágata+6
20857	Armadura placas ágata+7
20858	Armadura placas ágata+8
20859	Armadura placas ágata+9
20860	Armadura hueso ballena+0
20861	Armadura hueso ballena+1
20862	Armadura hueso ballena+2
20863	Armadura hueso ballena+3
20864	Armadura hueso ballena+4
20865	Armadura hueso ballena+5
20866	Armadura hueso ballena+6
20867	Armadura hueso ballena+7
20868	Armadura hueso ballena+8
20869	Armadura hueso ballena+9
20870	Traje metamórfico+0
20871	Traje metamórfico+1
20872	Traje metamórfico+2
20873	Traje metamórfico+3
20874	Traje metamórfico+4
20875	Traje metamórfico+5
20876	Traje metamórfico+6
20877	Traje metamórfico+7
20878	Traje metamórfico+8
20879	Traje metamórfico+9
20880	Armadura fuego fatuo+0
20881	Armadura fuego fatuo+1
20882	Armadura fuego fatuo+2
20883	Armadura fuego fatuo+3
20884	Armadura fuego fatuo+4
20885	Armadura fuego fatuo+5
20886	Armadura fuego fatuo+6
20887	Armadura fuego fatuo+7
20888	Armadura fuego fatuo+8
20889	Armadura fuego fatuo+9
20890	Ropaje de la armonía+0
20891	Ropaje de la armonía+1
20892	Ropaje de la armonía+2
20893	Ropaje de la armonía+3
20894	Ropaje de la armonía+4
20895	Ropaje de la armonía+5
20896	Ropaje de la armonía+6
20897	Ropaje de la armonía+7
20898	Ropaje de la armonía+8
20899	Ropaje de la armonía+9
20900	Armad. placas adularia+0
20901	Armad. placas adularia+1
20902	Armad. placas adularia+2
20903	Armad. placas adularia+3
20904	Armad. placas adularia+4
20905	Armad. placas adularia+5
20906	Armad. placas adularia+6
20907	Armad. placas adularia+7
20908	Armad. placas adularia+8
20909	Armad. placas adularia+9
20910	Armad. placas adularia+0
20911	Armad. placas adularia+1
20912	Armad. placas adularia+2
20913	Armad. placas adularia+3
20914	Armad. placas adularia+4
20915	Armad. placas adularia+5
20916	Armad. placas adularia+6
20917	Armad. placas adularia+7
20918	Armad. placas adularia+8
20919	Armad. placas adularia+9
20920	Traje noche mortal+0
20921	Traje noche mortal+1
20922	Traje noche mortal+2
20923	Traje noche mortal+3
20924	Traje noche mortal+4
20925	Traje noche mortal+5
20926	Traje noche mortal+6
20927	Traje noche mortal+7
20928	Traje noche mortal+8
20929	Traje noche mortal+9
20930	Armadura fuego negro+0
20931	Armadura fuego negro+1
20932	Armadura fuego negro+2
20933	Armadura fuego negro+3
20934	Armadura fuego negro+4
20935	Armadura fuego negro+5
20936	Armadura fuego negro+6
20937	Armadura fuego negro+7
20938	Armadura fuego negro+8
20939	Armadura fuego negro+9
20940	Ropaje de la luna+0
20941	Ropaje de la luna+1
20942	Ropaje de la luna+2
20943	Ropaje de la luna+3
20944	Ropaje de la luna+4
20945	Ropaje de la luna+5
20946	Ropaje de la luna+6
20947	Ropaje de la luna+7
20948	Ropaje de la luna+8
20949	Ropaje de la luna+9
20950	Armadura placas ónice+0
20951	Armadura placas ónice+1
20952	Armadura placas ónice+2
20953	Armadura placas ónice+3
20954	Armadura placas ónice+4
20955	Armadura placas ónice+5
20956	Armadura placas ónice+6
20957	Armadura placas ónice+7
20958	Armadura placas ónice+8
20959	Armadura placas ónice+9
21000	Antiviento divino+0
21001	Antiviento divino+1
21002	Antiviento divino+2
21003	Antiviento divino+3
21004	Antiviento divino+4
21005	Antiviento divino+5
21006	Antiviento divino+6
21007	Antiviento divino+7
21008	Antiviento divino+8
21009	Antiviento divino+9
21010	Placas antihuracán+0
21011	Placas antihuracán+1
21012	Placas antihuracán+2
21013	Placas antihuracán+3
21014	Placas antihuracán+4
21015	Placas antihuracán+5
21016	Placas antihuracán+6
21017	Placas antihuracán+7
21018	Placas antihuracán+8
21019	Placas antihuracán+9
21020	Armadura de malaquita+0
21021	Armadura de malaquita+1
21022	Armadura de malaquita+2
21023	Armadura de malaquita+3
21024	Armadura de malaquita+4
21025	Armadura de malaquita+5
21026	Armadura de malaquita+6
21027	Armadura de malaquita+7
21028	Armadura de malaquita+8
21029	Armadura de malaquita+9
21030	Arm. placas borrasca+0
21031	Arm. placas borrasca+1
21032	Arm. placas borrasca+2
21033	Arm. placas borrasca+3
21034	Arm. placas borrasca+4
21035	Arm. placas borrasca+5
21036	Arm. placas borrasca+6
21037	Arm. placas borrasca+7
21038	Arm. placas borrasca+8
21039	Arm. placas borrasca+9
21040	Arm. placas bronce+0
21041	Arm. placas bronce+1
21042	Arm. placas bronce+2
21043	Arm. placas bronce+3
21044	Arm. placas bronce+4
21045	Arm. placas bronce+5
21046	Arm. placas bronce+6
21047	Arm. placas bronce+7
21048	Arm. placas bronce+8
21049	Arm. placas bronce+9
21050	Arm. placas de duende+0
21051	Arm. placas de duende+1
21052	Arm. placas de duende+2
21053	Arm. placas de duende+3
21054	Arm. placas de duende+4
21055	Arm. placas de duende+5
21056	Arm. placas de duende+6
21057	Arm. placas de duende+7
21058	Arm. placas de duende+8
21059	Arm. placas de duende+9
21060	Arm. placas de zodíaco+0
21061	Arm. placas de zodíaco+1
21062	Arm. placas de zodíaco+2
21063	Arm. placas de zodíaco+3
21064	Arm. placas de zodíaco+4
21065	Arm. placas de zodíaco+5
21066	Arm. placas de zodíaco+6
21067	Arm. placas de zodíaco+7
21068	Arm. placas de zodíaco+8
21069	Arm. placas de zodíaco+9
21070	Arm. sombra nocturna+0
21071	Arm. sombra nocturna+1
21072	Arm. sombra nocturna+2
21073	Arm. sombra nocturna+3
21074	Arm. sombra nocturna+4
21075	Arm. sombra nocturna+5
21076	Arm. sombra nocturna+6
21077	Arm. sombra nocturna+7
21078	Arm. sombra nocturna+8
21079	Arm. sombra nocturna+9
21080	Armadura andabosques+0
21081	Armadura andabosques+1
21082	Armadura andabosques+2
21083	Armadura andabosques+3
21084	Armadura andabosques+4
21085	Armadura andabosques+5
21086	Armadura andabosques+6
21087	Armadura andabosques+7
21088	Armadura andabosques+8
21089	Armadura andabosques+9
21090	Armadura de estratega+0
21091	Armadura de estratega+1
21092	Armadura de estratega+2
21093	Armadura de estratega+3
21094	Armadura de estratega+4
21095	Armadura de estratega+5
21096	Armadura de estratega+6
21097	Armadura de estratega+7
21098	Armadura de estratega+8
21099	Armadura de estratega+9
21100	NoNAme
21101	NoNAme
21102	NoNAme
21103	NoNAme
21104	NoNAme
21105	NoNAme
21106	NoNAme
21107	NoNAme
21108	NoNAme
21109	NoNAme
21110	NoNAme
21111	NoNAme
21112	NoNAme
21113	NoNAme
21114	NoNAme
21115	NoNAme
21116	NoNAme
21117	NoNAme
21118	NoNAme
21119	NoNAme
21120	NoNAme
21121	NoNAme
21122	NoNAme
21123	NoNAme
21124	NoNAme
21125	NoNAme
21126	NoNAme
21127	NoNAme
21128	NoNAme
21500	Casco de esqueleto+0
21501	Casco de esqueleto+1
21502	Casco de esqueleto+2
21503	Casco de esqueleto+3
21504	Casco de esqueleto+4
21505	Casco de esqueleto+5
21506	Casco de esqueleto+6
21507	Casco de esqueleto+7
21508	Casco de esqueleto+8
21509	Casco de esqueleto+9
21510	Casco velo negro+0
21511	Casco velo negro+1
21512	Casco velo negro+2
21513	Casco velo negro+3
21514	Casco velo negro+4
21515	Casco velo negro+5
21516	Casco velo negro+6
21517	Casco velo negro+7
21518	Casco velo negro+8
21519	Casco velo negro+9
21520	Casco de trueno +0
21521	Casco de trueno +1
21522	Casco de trueno +2
21523	Casco de trueno +3
21524	Casco de trueno +4
21525	Casco de trueno +5
21526	Casco de trueno +6
21527	Casco de trueno +7
21528	Casco de trueno +8
21529	Casco de trueno +9
21530	Casco bendición divina+0
21531	Casco bendición divina+1
21532	Casco bendición divina+2
21533	Casco bendición divina+3
21534	Casco bendición divina+4
21535	Casco bendición divina+5
21536	Casco bendición divina+6
21537	Casco bendición divina+7
21538	Casco bendición divina+8
21539	Casco bendición divina+9
21540	Casco bosque verde+0
21541	Casco bosque verde+1
21542	Casco bosque verde+2
21543	Casco bosque verde+3
21544	Casco bosque verde+4
21545	Casco bosque verde+5
21546	Casco bosque verde+6
21547	Casco bosque verde+7
21548	Casco bosque verde+8
21549	Casco bosque verde+9
21550	NoNAme
21551	NoNAme
21552	NoNAme
21553	NoNAme
21554	NoNAme
21555	NoNAme
21556	NoNAme
21557	NoNAme
21558	NoNAme
21559	NoNAme
21991	NoNAme
21992	NoNAme
21993	NoNAme
22000	Pergamino de la Ciudad
22001	Retorno a la ciudad
22010	Pergamino de Ubicación
22011	Pergamino de Ubicación
22020	Papel
22030	Pergamino de Teletransp.
22040	Pergamino de Vida
22050	Pergamino Encarnación
25040	Pergamino Bendición
25041	Piedra mágica
25042	Piedra del ritual
25100	Pergam. Piedra Espíritu
27001	Poción Roja (P)
27002	Poción Roja(M)
27003	Poción Roja(G)
27004	Poción Azul(P)
27005	Poción Azul(M)
27006	Poción Azul(G)
27051	Poción Roja (P)
27052	Poción Azul (P)
27053	Poción Verde (P)
27054	Poción Morada (P)
27100	Poción Verde (P)
27101	Poción Verde(M)
27102	Poción Verde(G)
27103	Poción Morada(P)
27104	Poción Morada(M)
27105	Poción Morada(G)
27110	Poción Verde (P)
27111	Poción Verde(M)
27112	Poción Verde(G)
27113	Poción Morada(P)
27114	Poción Morada(M)
27115	Poción Morada(G)
27116	Poción Rosa(P)
27117	Poción Rosa(M)
27118	Poción Rosa(G)
27119	Poción Azul Cielo(P)
27120	Poción Azul Cielo(M)
27121	Poción Azul Cielo(G)
27122	Poción roja (P)
27123	Poción verde (P)
27124	Vendaje
27400	Caña de Pescar+1
27410	Caña de Pescar+2
27420	Caña de Pescar+3
27430	Caña de Pescar+4
27440	Caña de Pescar+5
27450	Caña de Pescar+6
27460	Caña de Pescar+7
27470	Caña de Pescar+8
27480	Caña de Pescar+9
27490	Caña de Pescar+10
27500	Caña de Pescar+11
27510	Caña de Pescar+12
27520	Caña de Pescar+13
27530	Caña de Pescar+14
27540	Caña de Pescar+15
27550	Caña de Pescar+16
27560	Caña de Pescar+17
27570	Caña de Pescar+18
27580	Caña de Pescar+19
27590	Caña de Pescar+20
27600	Hoguera
27610	Bola de Pescar
27620	Libro de Pesca
27799	Espinas de Pescado
27800	Goma
27801	Gusano
27802	Pez Pequeño
27803	Lucioperca
27804	Pez Mandarín
27805	Lucioperca Grande
27806	Carpa
27807	Salmón
27808	Carpa Herbívora
27809	Trucha de Arroyo
27810	Anguila
27811	Trucha Arco Iris
27812	Trucha de Río
27813	Gardí
27814	Perca
27815	Tenchi
27816	Barbo
27817	Locha
27818	Pez Loto
27819	Ayu
27820	Eperlano
27821	Shiri
27822	Carpa Espejo
27823	Carpa Dorada
27833	Lucioperca Muerto
27834	Pez Mandarín Muerto
27835	Lucioperca Grande Muerto
27836	Carpa Muerta
27837	Salmón Muerto
27838	Carpa Herbívora Muerta
27839	Trucha de Arroyo Muerta
27840	Anguila Muerta
27841	Trucha Arco Iris Muerta
27842	Trucha de Río Muerta
27843	Gardí Muerto
27844	Perca Muerta
27845	Tenchi Muerto
27846	Barbo Muerto
27847	Locha Muerto
27848	Pez Loto Muerto
27849	Ayu Muerto
27850	Eperlano Muerto
27851	Shiri Muerto
27852	Carpa Espejo Muerta
27853	Carpa Dorada Muerta
27863	Lucioperca Asado
27864	Pez Mandarín Asado
27865	Lucioperca Grande Asado
27866	Carpa Asada
27867	Salmón Asado
27868	Carpa Herbívora Asada
27869	Trucha de Arroyo Asada
27870	Anguila Asada
27871	Trucha Arco Iris Asada
27872	Trucha de Río Asada
27873	Gardí Asado
27874	Perca Asada
27875	Tenchi Asado
27876	Barbo Asado
27877	Locha Asado
27878	Pez Loto Asado
27879	Ayu Asado
27880	Eperlano Asado
27881	Shiri Asado
27882	Carpa Espejo Asada
27883	Carpa Dorada Asada
27987	Almeja
27988	Mapa del Tesoro
27989	Brújula para Metins
27990	Trozo de Piedra
27991	Piedra Agua
27992	Perla Blanca
27993	Perla Azul
27994	Perla roja
27995	Botella Vacía
27996	Botella de Veneno
27997	Bola de Vitalidad
27998	Bolsa de Alquimia
27999	Bolsa Piedra Espíritu
28000	Piedra de Masacre+0
28004	Piedra de Paranoia+0
28008	Piedra de Trauma+0
28012	Piedra contra Lícanos+0
28030	Piedra de Penetración+0
28031	Piedra de Golpe Mortal+0
28032	Piedra Cooldown+0
28033	Piedra contra Guerrero+0
28034	Piedra contra Ninjas+0
28035	Piedra contra Suras+0
28036	Piedra contra Chamanes+0
28037	Piedra contra Monstruo+0
28038	Piedra de Evasión+0
28039	Piedra de Regate+0
28040	Piedra de Magia+0
28041	Piedra de Vitalidad+0
28042	Piedra de Defensa+0
28043	Piedra de Rapidez+0
28044	Piedra rompemagia+0
28045	Piedra rompemagia+0
28100	Piedra de Masacre+0
28104	Piedra de Paranoia+0
28108	Piedra de Trauma+0
28112	Piedra contra Lícanos+1
28130	Piedra de Penetración+1
28131	Piedra de Golpe Mortal+1
28132	Piedra Cooldown+1
28133	Piedra contra Guerrero+1
28134	Piedra contra Ninjas+1
28135	Piedra contra Suras+1
28136	Piedra contra Chamanes+1
28137	Piedra de Monstruos+1
28138	Piedra de Evasión+1
28139	Piedra de Regate+1
28140	Piedra de Magia+1
28141	Piedra de Vitalidad+1
28142	Piedra de Defensa+1
28143	Piedra de Rapidez+1
28144	Piedra rompemagia+1
28145	Piedra rompemagia+1
28200	Piedra de Masacre+2
28204	Piedra de Paranoia+2
28208	Piedra de Trauma+2
28212	Piedra contra Lícanos+2
28230	Piedra de Penetración+2
28231	Piedra de Golpe Mortal+2
28232	Piedra Cooldown+2
28233	Piedra contra Guerrero+2
28234	Piedra contra Ninjas+2
28235	Piedra contra Suras+2
28236	Piedra contra Chamanes+2
28237	Piedra contra Monstruo+2
28238	Piedra de Evasión+2
28239	Piedra de Regate+2
28240	Piedra de Magia+2
28241	Piedra de Vitalidad+2
28242	Piedra de Defensa+2
28243	Piedra de Rapidez+2
28244	Piedra rompemagia+2
28245	Piedra rompemagia+2
28300	Piedra de Masacre+0
28304	Piedra de Paranoia+0
28308	Piedra de Trauma+0
28312	Piedra contra Lícanos+3
28330	Piedra de Penetración+3
28331	Piedra de Golpe Mortal+3
28332	Piedra Cooldown+3
28333	Piedra contra Guerrero+3
28334	Piedra contra Ninjas+3
28335	Piedra contra Suras+3
28336	Piedra contra Chamanes+3
28337	Piedra contra Monstruo+3
28338	Piedra de Evasión+3
28339	Piedra de Regate+3
28340	Piedra de Magia+3
28341	Piedra de Vitalidad+3
28342	Piedra de Defensa+3
28343	Piedra de Rapidez+3
28344	Piedra rompemagia+3
28345	Piedra rompemagia+3
28400	Piedra de Masacre+0
28404	Piedra de Paranoia+0
28408	Piedra de Trauma+0
28412	Piedra contra Lícanos+4
28430	Piedra de Penetración+4
28431	Piedra de Golpe Mortal+4
28432	Piedra Cooldown+4
28433	Piedra contra Guerrero+4
28434	Piedra contra Ninjas+4
28435	Piedra contra Suras+4
28436	Piedra contra Chamanes+4
28437	Piedra contra Monstruo+4
28438	Piedra de Evasión+4
28439	Piedra de Regate+4
28440	Piedra de Magia+4
28441	Piedra de Vitalidad+4
28442	Piedra de Defensa+4
28443	Piedra de Rapidez+4
28444	Piedra rompemagia+4
28445	Piedra rompemagia+4
28500	Piedra de Masacre+0
28504	Piedra de Paranoia+0
28508	Piedra de Trauma+5
28512	Piedra de Estupidez+5
28530	Piedra de Penetración+5
28531	Piedra de Golpe Mortal+5
28532	Piedra Cooldown+5
28533	Piedra contra Guerrero+5
28534	Piedra contra Ninjas+5
28535	Piedra contra Suras+5
28536	Piedra contra Chamanes+5
